capacity_mw,reg_dt,temp,precip_mm,relhumid,snow_mm,windspd,cumulus_10th,cumulus_3rd,sun_duration_hr,extra_rad,rad,gen_mwh,is_leapyr
179.516,2020-01-13 11:00,0.8,0,66,0,2.2,6,2,0.5,2.37,0.82,30.34,Y
179.516,2020-01-13 12:00,0.1,0,72,0,2.6,3,1,0.2,2.63,0.91,50.17,Y
179.516,2020-01-13 13:00,2.5,0,56,0,2.5,3,1,0.9,2.63,1.82,60.68,Y
179.516,2020-01-13 14:00,2,0,44,0,2.6,2,1,1,2.37,1.87,59.45,Y
179.516,2020-01-13 15:00,2,0,42,0,3.3,1,1,1,1.88,1.57,45.75,Y
179.516,2020-01-13 16:00,1.8,0,41,0,2.3,0,1,1,1.18,1.08,24.17,Y
179.516,2020-01-13 17:00,0.7,0,40,0,1.8,0,1,0.9,0.33,0.46,10.54,Y
179.516,2020-01-13 18:00,-0.3,0,47,0,1.8,0,1,0,0,0.03,17.83,Y
179.516,2020-01-13 19:00,-1,0,49,0,1.4,0,1,0,0,0,25,Y
179.516,2020-01-13 20:00,-1.4,0,52,0,1.1,0,1,0,0,0,18.35,Y
179.516,2020-01-13 21:00,-1.7,0,53,0,0.7,0,1,0,0,0,7.49,Y
179.516,2020-01-13 22:00,-1.8,0,54,0,0.6,4,1,0,0,0,1.29,Y
179.516,2020-01-13 23:00,-2,0,55,0,0.2,5,1,0,0,0,0.08,Y
179.516,2020-01-14 0:00,-2,0,58,0,0.8,9,3,0,0,0,0.02,Y
179.516,2020-01-14 1:00,-2.2,0,57,0,1,10,3,0,0,0,0.02,Y
179.516,2020-01-14 2:00,-2.3,0,59,0,0.6,9,3,0,0,0,0.01,Y
179.516,2020-01-14 3:00,-2.5,0,61,0,1.3,10,3,0,0,0,0,Y
179.516,2020-01-14 4:00,-2.5,0,61,0,1.3,7,2,0,0,0,0,Y
179.516,2020-01-14 5:00,-2.1,0,58,0,0.4,9,3,0,0,0,0,Y
179.516,2020-01-14 6:00,-3.3,0,65,0,1.5,6,2,0,0,0,0,Y
179.516,2020-01-14 7:00,-3,0,63,0,0,3,1,0,0,0,0.11,Y
179.516,2020-01-14 8:00,-3.2,0,68,0,1.4,3,1,0,0.34,0,9.43,Y
179.516,2020-01-14 9:00,-2.8,0,71,0,0.3,6,2,0.6,1.19,0.28,32.36,Y
179.516,2020-01-14 10:00,-1,0,58,0,0.3,1,1,1,1.89,0.73,45.54,Y
179.516,2020-01-14 11:00,0.5,0,52,0,1,7,2,1,2.39,1.22,57.87,Y
179.516,2020-01-14 12:00,1.1,0,44,0,1.1,4,1,1,2.64,1.35,65.07,Y
179.516,2020-01-14 13:00,2.1,0,44,0,1.7,0,1,1,2.64,1.7,66.62,Y
179.516,2020-01-14 14:00,2.9,0,43,0,2.4,4,1,1,2.39,1.7,61.28,Y
179.516,2020-01-14 15:00,3.5,0,41,0,1.3,2,1,1,1.89,1.38,41.74,Y
179.516,2020-01-14 16:00,3.5,0,43,0,1.7,3,1,1,1.19,0.75,20.4,Y
179.516,2020-01-14 17:00,2.5,0,45,0,1.8,5,1,0.7,0.34,0.36,12.29,Y
179.516,2020-01-14 18:00,1.8,0,46,0,1.8,0,1,0,0,0.04,20.75,Y
179.516,2020-01-14 19:00,1.1,0,50,0,1.4,0,1,0,0,0,25.69,Y
179.516,2020-01-14 20:00,0.6,0,56,0,1.1,0,1,0,0,0,20.44,Y
179.516,2020-01-14 21:00,0.3,0,58,0,1.4,3,1,0,0,0,10.33,Y
179.516,2020-01-14 22:00,-0.5,0,53,0,1.2,0,1,0,0,0,0.9,Y
179.516,2020-01-14 23:00,-0.9,0,52,0,1.3,0,1,0,0,0,0.1,Y
179.516,2020-01-15 0:00,-1.2,0,54,0,0.4,0,1,0,0,0,0.02,Y
179.516,2020-01-15 1:00,-1.5,0,63,0,0,0,1,0,0,0,0.02,Y
179.516,2020-01-15 2:00,-2,0,68,0,0.8,0,1,0,0,0,0.02,Y
179.516,2020-01-15 3:00,-2.8,0,67,0,0.5,0,1,0,0,0,0.02,Y
179.516,2020-01-15 4:00,-3.5,0,74,0,0.6,0,1,0,0,0,0.02,Y
179.516,2020-01-15 5:00,-3.2,0,72,0,0.8,3,1,0,0,0,0.02,Y
179.516,2020-01-15 6:00,-3.3,0,72,0,0.5,6,2,0,0,0,0.02,Y
179.516,2020-01-15 7:00,-3.5,0,74,0,0,3,1,0,0,0,0.14,Y
179.516,2020-01-15 8:00,-3.7,0,76,0,0.3,1,1,0,0.35,0,8.78,Y
179.516,2020-01-15 9:00,-3,0,72,0,0.2,0,1,0.8,1.21,0.28,37.81,Y
179.516,2020-01-15 10:00,-1.3,0,63,0,0.7,0,1,1,1.9,0.84,53.35,Y
179.516,2020-01-15 11:00,0.1,0,57,0,1.5,1,1,1,2.4,1.42,69.07,Y
179.516,2020-01-15 12:00,1,0,51,0,1.6,3,1,1,2.65,1.76,79.74,Y
179.516,2020-01-15 13:00,1.7,0,39,0,2.1,2,1,1,2.65,1.95,87.18,Y
179.516,2020-01-15 14:00,2,0,39,0,2.6,1,1,1,2.4,1.9,86.07,Y
179.516,2020-01-15 15:00,2.4,0,40,0,2.7,0,1,1,1.9,1.57,58.98,Y
179.516,2020-01-15 16:00,2.4,0,43,0,2,0,1,1,1.21,1.01,25.15,Y
179.516,2020-01-15 17:00,1.7,0,43,0,1.7,0,1,0.9,0.35,0.45,12.54,Y
179.516,2020-01-15 18:00,1,0,46,0,2.2,0,1,0,0,0.04,21,Y
179.516,2020-01-15 19:00,0.3,0,52,0,1.8,0,1,0,0,0,26.88,Y
179.516,2020-01-15 20:00,-0.2,0,55,0,1.1,0,1,0,0,0,20.88,Y
179.516,2020-01-15 21:00,-0.5,0,59,0,0.3,0,1,0,0,0,11.78,Y
179.516,2020-01-15 22:00,-0.9,0,61,0,1.9,6,2,0,0,0,1.97,Y
179.516,2020-01-15 23:00,-1,0,60,0,0.7,10,3,0,0,0,0.22,Y
179.516,2020-01-16 0:00,-1.6,0,65,0,0.7,0,1,0,0,0,0.01,Y
179.516,2020-01-16 1:00,-2.5,0,71,0,0,3,1,0,0,0,0,Y
179.516,2020-01-16 2:00,-2.8,0,74,0,0.1,10,3,0,0,0,0,Y
179.516,2020-01-16 3:00,-3.5,0,75,0,0.3,7,2,0,0,0,0,Y
179.516,2020-01-16 4:00,-3.6,0,78,0,0.3,0,1,0,0,0,0,Y
179.516,2020-01-16 5:00,-3.9,0,78,0,0,4,1,0,0,0,0,Y
179.516,2020-01-16 6:00,-3.8,0,75,0,0.3,8,2,0,0,0,0,Y
179.516,2020-01-16 7:00,-3.7,0,77,0,0,6,2,0,0,0,0.11,Y
179.516,2020-01-16 8:00,-4.1,0,80,0,0,7,2,0,0.36,0,9.05,Y
179.516,2020-01-16 9:00,-3.4,0,79,0,0.6,5,1,0.4,1.22,0.31,33.31,Y
179.516,2020-01-16 10:00,-1.7,0,72,0,1.1,6,2,1,1.92,1.09,44.69,Y
179.516,2020-01-16 11:00,-0.1,0,51,0,1,6,2,1,2.41,1.05,60.18,Y
179.516,2020-01-16 12:00,0.7,0,38,0,1.9,6,2,1,2.67,1.49,65.8,Y
179.516,2020-01-16 13:00,1.7,0,43,0,1,6,2,1,2.67,1.69,79.3,Y
179.516,2020-01-16 14:00,3,0,35,0,1.3,4,1,1,2.41,1.81,75.07,Y
179.516,2020-01-16 15:00,3,0,31,0,1.4,6,2,1,1.92,1.41,48.53,Y
179.516,2020-01-16 16:00,3.7,0,29,0,2.1,3,1,1,1.22,1.07,24.04,Y
179.516,2020-01-16 17:00,3,0,33,0,1.8,6,2,1,0.36,0.42,12.79,Y
179.516,2020-01-16 18:00,2,0,35,0,1.4,5,1,0,0,0.04,20.91,Y
179.516,2020-01-16 19:00,1.2,0,39,0,1.4,9,3,0,0,0,27.3,Y
179.516,2020-01-16 20:00,0.3,0,46,0,0.9,8,2,0,0,0,21.99,Y
179.516,2020-01-16 21:00,0.2,0,47,0,0.7,8,2,0,0,0,12.43,Y
179.516,2020-01-16 22:00,-0.2,0,48,0,0.5,10,3,0,0,0,1.53,Y
179.516,2020-01-16 23:00,-0.4,0,50,0,0.2,9,3,0,0,0,0.18,Y
179.516,2020-01-17 0:00,-0.7,0,52,0,0,8,2,0,0,0,0,Y
179.516,2020-01-17 1:00,-1.2,0,54,0,0,10,3,0,0,0,0,Y
179.516,2020-01-17 2:00,-1.7,0,57,0,0,8,2,0,0,0,0,Y
179.516,2020-01-17 3:00,-2,0,60,0,0,8,2,0,0,0,0,Y
179.516,2020-01-17 4:00,-2.8,0,68,0,0,8,2,0,0,0,0,Y
179.516,2020-01-17 5:00,-2.6,0,67,0,0,8,2,0,0,0,0,Y
179.516,2020-01-17 6:00,-3,0,71,0,0,8,2,0,0,0,0,Y
179.516,2020-01-17 7:00,-3.5,0,77,0,0,7,2,0,0,0,0.09,Y
179.516,2020-01-17 8:00,-3.3,0,68,0,1.1,7,2,0,0.37,0,7.69,Y
179.516,2020-01-17 9:00,-3.3,0,68,0,1.7,7,2,0,1.23,0.18,25.56,Y
179.516,2020-01-17 10:00,-2.3,0,60,0,2.3,8,2,0,1.93,0.5,30.53,Y
179.516,2020-01-17 11:00,-1,0,54,0,1.7,7,2,0.5,2.42,0.94,48.03,Y
179.516,2020-01-17 12:00,1,0,44,0,1.3,4,1,1,2.68,1.58,60.35,Y
179.516,2020-01-17 13:00,2.6,0,39,0,1.5,1,1,1,2.68,1.74,66.66,Y
179.516,2020-01-17 14:00,3.2,0,35,0,1.6,1,1,1,2.42,1.77,65.03,Y
179.516,2020-01-17 15:00,4.5,0,37,0,1.1,0,1,1,1.93,1.54,48.12,Y
179.516,2020-01-17 16:00,4.9,0,34,0,1.1,3,1,1,1.23,1.03,23.68,Y
179.516,2020-01-17 17:00,3.7,0,36,0,0.7,0,1,0.9,0.37,0.45,12.62,Y
179.516,2020-01-17 18:00,2.5,0,41,0,0.3,0,1,0,0,0.04,20.44,Y
179.516,2020-01-17 19:00,2,0,42,0,1.2,4,1,0,0,0,27.82,Y
179.516,2020-01-17 20:00,1.2,0,45,0,0,3,1,0,0,0,22.09,Y
179.516,2020-01-17 21:00,0.4,0,50,0,0.4,3,1,0,0,0,12.28,Y
179.516,2020-01-17 22:00,0.3,0,51,0,0.5,5,1,0,0,0,1.4,Y
179.516,2020-01-17 23:00,-0.2,0,58,0,0.6,7,2,0,0,0,0.14,Y
179.516,2020-01-18 0:00,-0.8,0,59,0,0.2,4,1,0,0,0,0.01,Y
179.516,2020-01-18 1:00,-1.1,0,61,0,0.9,8,2,0,0,0,0,Y
179.516,2020-01-18 2:00,-1.4,0,61,0,0.7,9,3,0,0,0,0,Y
179.516,2020-01-18 3:00,-2,0,65,0,0.8,6,2,0,0,0,0,Y
179.516,2020-01-18 4:00,-2.3,0,67,0,0.8,6,2,0,0,0,0,Y
179.516,2020-01-18 5:00,-2.8,0,70,0,0.7,7,2,0,0,0,0,Y
179.516,2020-01-18 6:00,-2.6,0,69,0,0.4,7,2,0,0,0,0,Y
179.516,2020-01-18 7:00,-3,0,71,0,0,4,1,0,0,0,0.07,Y
179.516,2020-01-18 8:00,-3.3,0,76,0,0.2,1,1,0,0.38,0,8.23,Y
179.516,2020-01-18 9:00,-2.3,0,70,0,0.1,0,1,0.7,1.24,0.28,37.53,Y
179.516,2020-01-18 10:00,-0.9,0,63,0,0.9,0,1,1,1.94,0.86,51.51,Y
179.516,2020-01-18 11:00,1.2,0,54,0,0.9,0,1,1,2.44,1.41,67.36,Y
179.516,2020-01-18 12:00,3.2,0,39,0,1.3,0,1,1,2.7,1.83,77.36,Y
179.516,2020-01-18 13:00,4.2,0,36,0,1.3,0,1,1,2.7,1.98,86.17,Y
179.516,2020-01-18 14:00,6.2,0,27,0,1.4,0,1,1,2.44,1.91,85.6,Y
179.516,2020-01-18 15:00,6.4,0,27,0,2,0,1,1,1.94,1.63,63.13,Y
179.516,2020-01-18 16:00,6.1,0,24,0,2.1,0,1,1,1.24,1.16,28.55,Y
179.516,2020-01-18 17:00,5.1,0,26,0,2.3,0,1,1,0.38,0.53,12.97,Y
179.516,2020-01-18 18:00,3.9,0,31,0,1.2,0,1,0,0,0.02,21.06,Y
179.516,2020-01-18 19:00,3.2,0,34,0,1,0,1,0,0,0,28.22,Y
179.516,2020-01-18 20:00,2.2,0,37,0,0.2,0,1,0,0,0,22.79,Y
179.516,2020-01-18 21:00,1.7,0,42,0,0,0,1,0,0,0,13.68,Y
179.516,2020-01-18 22:00,1.1,0,47,0,0,0,1,0,0,0,2.52,Y
179.516,2020-01-18 23:00,-0.1,0,53,0,0.4,0,1,0,0,0,0.24,Y
179.516,2020-01-19 0:00,-0.5,0,51,0,0.4,4,1,0,0,0,0,Y
179.516,2020-01-19 1:00,-1,0,53,0,0.4,5,1,0,0,0,0,Y
179.516,2020-01-19 2:00,-1.3,0,59,0,0.1,10,3,0,0,0,0,Y
179.516,2020-01-19 3:00,-1.3,0,58,0,0.1,6,2,0,0,0,0,Y
179.516,2020-01-19 4:00,-1.2,0,58,0,1,7,2,0,0,0,0,Y
179.516,2020-01-19 5:00,-1.3,0,62,0,0.4,8,2,0,0,0,0,Y
179.516,2020-01-19 6:00,-0.9,0,65,0,0.9,10,3,0,0,0,0,Y
179.516,2020-01-19 7:00,-0.7,0,65,0,0,9,3,0,0,0,0,Y
179.516,2020-01-19 8:00,-0.3,0,65,0,0.5,10,3,0,0.39,0,0.75,Y
179.516,2020-01-19 9:00,0.3,0,65,0,0.5,10,3,0,1.25,0.01,10.2,Y
179.516,2020-01-19 10:00,-0.2,0,81,0,0.9,9,3,0.1,1.96,0.3,17.81,Y
179.516,2020-01-19 11:00,1.2,0,77,0,0.9,9,3,0.3,2.45,0.72,33.47,Y
179.516,2020-01-19 12:00,4.1,0,65,0,0.9,6,2,0.9,2.71,1.47,41.09,Y
179.516,2020-01-19 13:00,5.9,0,58,0,2.1,7,2,0.7,2.71,1.55,34.88,Y
179.516,2020-01-19 14:00,7.6,0,50,0,2.9,6,2,1,2.45,1.79,30.05,Y
179.516,2020-01-19 15:00,7.1,0,43,0,3.2,5,1,0.9,1.96,1.33,20.15,Y
179.516,2020-01-19 16:00,6.9,0,39,0,2.7,6,2,0.1,1.25,0.44,15.56,Y
179.516,2020-01-19 17:00,6,0,51,0,2.3,4,1,0.3,0.39,0.31,10.92,Y
179.516,2020-01-19 18:00,5.3,0,57,0,1.9,9,3,0,0,0.02,14.32,Y
179.516,2020-01-19 19:00,4.9,0,55,0,1.5,0,1,0,0,0,21.49,Y
179.516,2020-01-19 20:00,4.1,0,59,0,1.2,0,1,0,0,0,10.83,Y
179.516,2020-01-19 21:00,3.4,0,61,0,1.1,2,1,0,0,0,1.58,Y
179.516,2020-01-19 22:00,3.5,0,61,0,1.3,7,2,0,0,0,0.01,Y
179.516,2020-01-19 23:00,2.7,0,65,0,0.4,0,1,0,0,0,0.01,Y
179.516,2020-01-20 0:00,2,0,64,0,0.6,2,1,0,0,0,0,Y
179.516,2020-01-20 1:00,1.2,0,68,0,1.3,5,1,0,0,0,0,Y
179.516,2020-01-20 2:00,2,0,64,0,0.6,2,1,0,0,0,0,Y
179.516,2020-01-20 3:00,2,0,63,0,0,9,3,0,0,0,0,Y
179.516,2020-01-20 4:00,1.8,0,65,0,0.9,9,3,0,0,0,0,Y
179.516,2020-01-20 5:00,0.4,0,76,0,0.3,3,1,0,0,0,0,Y
179.516,2020-01-20 6:00,0.5,0,77,0,0.7,3,1,0,0,0,0,Y
179.516,2020-01-20 7:00,0.3,0,78,0,0,3,1,0,0,0,0.03,Y
179.516,2020-01-20 8:00,0.2,0,81,0,0.7,6,2,0,0.41,0,5.49,Y
179.516,2020-01-20 9:00,0.6,0,80,0,1,3,1,0.6,1.27,0.25,24.34,Y
179.516,2020-01-20 10:00,2,0,73,0,0.7,2,1,0.9,1.97,0.73,35.16,Y
179.516,2020-01-20 11:00,2.7,0,69,0,1.4,9,3,0.7,2.47,1.17,56.99,Y
179.516,2020-01-20 12:00,4.3,0,56,0,2.1,4,1,0.6,2.72,1.35,72.93,Y
179.516,2020-01-20 13:00,5.2,0,39,0,2.8,2,1,0.9,2.72,1.84,79.55,Y
179.516,2020-01-20 14:00,6.2,0,34,0,3.6,0,1,1,2.47,1.94,67.57,Y
179.516,2020-01-20 15:00,6.5,0,36,0,2.3,4,1,1,1.97,1.5,37.58,Y
179.516,2020-01-20 16:00,6,0,40,0,2.9,3,1,0.8,1.27,0.7,16.14,Y
179.516,2020-01-20 17:00,5.4,0,51,0,3.2,9,3,0,0.41,0.2,11.52,Y
179.516,2020-01-20 18:00,3.6,0,67,0,1.8,1,1,0,0,0.01,21.16,Y
179.516,2020-01-20 19:00,3.2,0,67,0,1.9,0,1,0,0,0,28.01,Y
179.516,2020-01-20 20:00,2.7,0,57,0,3.2,0,1,0,0,0,22.7,Y
179.516,2020-01-20 21:00,1.8,0,57,0,2.6,1,1,0,0,0,11.66,Y
179.516,2020-01-20 22:00,0.8,0,51,0,3.2,0,1,0,0,0,1.16,Y
179.516,2020-01-20 23:00,-0.1,0,47,0,2.8,0,1,0,0,0,0.2,Y
179.516,2020-01-21 0:00,-1,0,41,0,2.6,0,1,0,0,0,0.03,Y
179.516,2020-01-21 1:00,-1.8,0,43,0,0.9,0,1,0,0,0,0.01,Y
179.516,2020-01-21 2:00,-1.9,0,45,0,1.1,0,1,0,0,0,0,Y
179.516,2020-01-21 3:00,-2.2,0,44,0,0.9,0,1,0,0,0,0,Y
179.516,2020-01-21 4:00,-2.6,0,45,0,0.7,0,1,0,0,0,0,Y
179.516,2020-01-21 5:00,-2.8,0,45,0,1,0,1,0,0,0,0,Y
179.516,2020-01-21 6:00,-2.8,0,46,0,0.6,0,1,0,0,0,0,Y
179.516,2020-01-21 7:00,-3.5,0,54,0,0.5,0,1,0,0,0,0.19,Y
179.516,2020-01-21 8:00,-3.7,0,58,0,0.6,0,1,0,0.42,0,10.55,Y
179.516,2020-01-21 9:00,-2.8,0,52,0,0.6,1,1,1,1.28,0.36,44.06,Y
179.516,2020-01-21 10:00,-1.5,0,47,0,1.2,0,1,1,1.98,0.97,58.88,Y
179.516,2020-01-21 11:00,-0.1,0,39,0,0.9,1,1,1,2.48,1.54,75.14,Y
179.516,2020-01-21 12:00,1.3,0,35,0,0.8,4,1,1,2.74,1.92,80.44,Y
179.516,2020-01-21 13:00,2.7,0,36,0,1.6,2,1,1,2.74,1.98,95.43,Y
179.516,2020-01-21 14:00,3.6,0,27,0,1.7,0,1,1,2.48,2,96.19,Y
179.516,2020-01-21 15:00,4.4,0,28,0,1.8,0,1,1,1.98,1.74,69.6,Y
179.516,2020-01-21 16:00,5.1,0,24,0,1.7,1,1,1,1.28,1.2,31.82,Y
179.516,2020-01-21 17:00,5,0,22,0,1.1,1,1,1,0.42,0.59,14.08,Y
179.516,2020-01-21 18:00,3.9,0,29,0,0.1,4,1,0.1,0,0.04,21.84,Y
179.516,2020-01-21 19:00,3.3,0,30,0,0.1,4,1,0,0,0,28.35,Y
179.516,2020-01-21 20:00,3,0,34,0,0.4,7,2,0,0,0,21.62,Y
179.516,2020-01-21 21:00,1.7,0,38,0,0.1,8,2,0,0,0,12.79,Y
179.516,2020-01-21 22:00,0.7,0,46,0,0.1,8,2,0,0,0,2.69,Y
179.516,2020-01-21 23:00,0.6,0,44,0,0.9,10,3,0,0,0,0.25,Y
179.516,2020-01-22 0:00,1.2,0,40,0,1.4,8,2,0,0,0,0.01,Y
179.516,2020-01-22 1:00,0.5,0,49,0,0.3,9,3,0,0,0,0,Y
179.516,2020-01-22 2:00,0.5,0,50,0,0,10,3,0,0,0,0,Y
179.516,2020-01-22 3:00,0.8,0,49,0,0.1,9,3,0,0,0,0,Y
179.516,2020-01-22 4:00,0.3,0,47,0,0.1,10,3,0,0,0,0,Y
179.516,2020-01-22 5:00,0.6,0,49,0,0,10,3,0,0,0,0,Y
179.516,2020-01-22 6:00,0.6,0,45,0,0.7,10,3,0,0,0,0,Y
179.516,2020-01-22 7:00,0.8,0,43,0,1,10,3,0,0,0,0.01,Y
179.516,2020-01-22 8:00,1,0,49,0,0.4,10,3,0,0.43,0,1.95,Y
179.516,2020-01-22 9:00,1,0,47,0,1.7,10,3,0,1.29,0.05,7.05,Y
179.516,2020-01-22 10:00,1.5,0,48,0,0.7,10,3,0,2,0.15,10.1,Y
179.516,2020-01-22 11:00,2,0,44,0,1.7,10,3,0,2.5,0.23,10.51,Y
179.516,2020-01-22 12:00,2.4,0,44,0,1.6,10,3,0,2.76,0.25,11.02,Y
179.516,2020-01-22 13:00,1.7,0,53,0,1,10,3,0,2.76,0.23,12.29,Y
179.516,2020-01-22 14:00,2.4,0,58,0,1.9,10,3,0,2.5,0.32,12.22,Y
179.516,2020-01-22 15:00,3.4,0,61,0,0.8,10,3,0,2,0.39,9.1,Y
179.516,2020-01-22 16:00,3.5,0,63,0,0.6,10,3,0,1.29,0.23,6.06,Y
179.516,2020-01-22 17:00,3.6,0,58,0,0.2,10,3,0,0.43,0.13,1.92,Y
179.516,2020-01-22 18:00,3.7,0,50,0,0.4,9,3,0,0,0.01,6.63,Y
179.516,2020-01-22 19:00,3.7,0,53,0,0.3,10,3,0,0,0,7.65,Y
179.516,2020-01-22 20:00,3.7,0,52,0,0.2,10,3,0,0,0,0.12,Y
179.516,2020-01-22 21:00,3.5,0,52,0,0.8,10,3,0,0,0,0,Y
179.516,2020-01-22 22:00,3.3,0,55,0,0.7,10,3,0,0,0,0.01,Y
179.516,2020-01-22 23:00,3.2,0,56,0,0.4,10,3,0,0,0,0,Y
179.516,2020-01-23 0:00,3,0,57,0,0.1,9,3,0,0,0,0,Y
179.516,2020-01-23 1:00,3,0,58,0,0.8,10,3,0,0,0,0,Y
179.516,2020-01-23 2:00,3.2,0,57,0,0.4,10,3,0,0,0,0,Y
179.516,2020-01-23 3:00,3,0,59,0,1.4,9,3,0,0,0,0,Y
179.516,2020-01-23 4:00,3.1,0,60,0,1.1,9,3,0,0,0,0,Y
179.516,2020-01-23 5:00,3,0,61,0,0.1,9,3,0,0,0,0,Y
179.516,2020-01-23 6:00,2.9,0,59,0,1.6,8,2,0,0,0,0,Y
179.516,2020-01-23 7:00,3,0,57,0,1.5,8,2,0,0,0,0.13,Y
179.516,2020-01-23 8:00,2.9,0,54,0,1.7,7,2,0,0.44,0,6.03,Y
179.516,2020-01-23 9:00,3,0,52,0,1.6,7,2,0,1.31,0.2,25.7,Y
179.516,2020-01-23 10:00,4.1,0,50,0,0.6,4,1,0.4,2.01,0.5,41.59,Y
179.516,2020-01-23 11:00,6.1,0,46,0,1.7,4,1,1,2.51,1.4,55.05,Y
179.516,2020-01-23 12:00,8.6,0,43,0,0.9,3,1,1,2.77,1.82,66.51,Y
179.516,2020-01-23 13:00,10,0,37,0,1.2,2,1,1,2.77,2.06,71.03,Y
179.516,2020-01-23 14:00,11.4,0,33,0,1.4,0,1,1,2.51,1.98,71.84,Y
179.516,2020-01-23 15:00,11.6,0,30,0,0.8,0,1,1,2.01,1.68,55.53,Y
179.516,2020-01-23 16:00,11.2,0,31,0,2.1,2,1,1,1.31,1.16,26.55,Y
179.516,2020-01-23 17:00,10.1,0,34,0,1.7,6,2,0.7,0.44,0.42,13.25,Y
179.516,2020-01-23 18:00,8.5,0,46,0,2.5,7,2,0,0,0.05,21.04,Y
179.516,2020-01-23 19:00,7,0,52,0,1.8,9,3,0,0,0,27.59,Y
179.516,2020-01-23 20:00,6.1,0,57,0,0.3,7,2,0,0,0,21.89,Y
179.516,2020-01-23 21:00,5.6,0,61,0,0.4,8,2,0,0,0,12.36,Y
179.516,2020-01-23 22:00,5.1,0,64,0,0.3,9,3,0,0,0,2.9,Y
179.516,2020-01-23 23:00,4.8,0,66,0,1.1,7,2,0,0,0,0.31,Y
179.516,2020-01-24 0:00,4.6,0,68,0,0.4,8,2,0,0,0,0,Y
179.516,2020-01-24 1:00,3.7,0,71,0,0.3,9,3,0,0,0,0,Y
179.516,2020-01-24 2:00,3.1,0,73,0,1.2,6,2,0,0,0,0,Y
179.516,2020-01-24 3:00,3.2,0,73,0,0.7,8,2,0,0,0,0,Y
179.516,2020-01-24 4:00,3.1,0,74,0,0.8,7,2,0,0,0,0,Y
179.516,2020-01-24 5:00,2.5,0,77,0,1.1,8,2,0,0,0,0,Y
179.516,2020-01-24 6:00,0.9,0,80,0,0,7,2,0,0,0,0,Y
179.516,2020-01-24 7:00,0.6,0,81,0,0.4,5,1,0,0,0,0.15,Y
179.516,2020-01-24 8:00,0.6,0,81,0,0.3,3,1,0,0.46,0,9.43,Y
179.516,2020-01-24 9:00,1.2,0,80,0,0,0,1,0.6,1.32,0.3,35.72,Y
179.516,2020-01-24 10:00,2.7,0,75,0,0.4,0,1,1,2.03,0.82,48.27,Y
179.516,2020-01-24 11:00,4.1,0,64,0,2.6,0,1,1,2.53,1.39,65.28,Y
179.516,2020-01-24 12:00,6.1,0,58,0,1.2,0,1,1,2.79,1.79,74.17,Y
179.516,2020-01-24 13:00,7.6,0,50,0,1.6,4,1,1,2.79,1.93,78.63,Y
179.516,2020-01-24 14:00,9.6,0,41,0,1,3,1,1,2.53,2.07,78.98,Y
179.516,2020-01-24 15:00,9.8,0,38,0,1,3,1,1,2.03,1.63,57.08,Y
179.516,2020-01-24 16:00,9.9,0,35,0,1.3,2,1,1,1.32,1.12,25.06,Y
179.516,2020-01-24 17:00,9.4,0,37,0,0.5,5,1,0.8,0.46,0.46,13.85,Y
179.516,2020-01-24 18:00,7.4,0,51,0,0.4,3,1,0,0,0.05,21.74,Y
179.516,2020-01-24 19:00,6.3,0,56,0,0.1,7,2,0,0,0,29.34,Y
179.516,2020-01-24 20:00,5.4,0,61,0,0,8,2,0,0,0,23.86,Y
179.516,2020-01-24 21:00,5,0,64,0,0.2,6,2,0,0,0,13.55,Y
179.516,2020-01-24 22:00,4,0,68,0,0,7,2,0,0,0,2.31,Y
179.516,2020-01-24 23:00,3.1,0,71,0,0,6,2,0,0,0,0.23,Y
179.516,2020-01-25 0:00,3,0,70,0,0.2,6,2,0,0,0,0.01,Y
179.516,2020-01-25 1:00,2.1,0,72,0,0.2,8,2,0,0,0,0,Y
179.516,2020-01-25 2:00,1.8,0,76,0,0,6,2,0,0,0,0,Y
179.516,2020-01-25 3:00,1.8,0,76,0,0.2,6,2,0,0,0,0,Y
179.516,2020-01-25 4:00,1,0,79,0,0.3,8,2,0,0,0,0,Y
179.516,2020-01-25 5:00,1.1,0,79,0,0,6,2,0,0,0,0,Y
179.516,2020-01-25 6:00,0.6,0,82,0,0.3,8,2,0,0,0,0,Y
179.516,2020-01-25 7:00,1,0,80,0,0,8,2,0,0,0,0.19,Y
179.516,2020-01-25 8:00,1.1,0,79,0,1.1,8,2,0,0.47,0,8.39,Y
179.516,2020-01-25 9:00,2,0,76,0,0.5,3,1,0.1,1.34,0.23,31.8,Y
179.516,2020-01-25 10:00,4,0,71,0,1.2,7,2,1,2.05,0.75,37.43,Y
179.516,2020-01-25 11:00,6,0,66,0,0.7,8,2,0.8,2.55,1.12,33.42,Y
179.516,2020-01-25 12:00,7.5,0,64,0,0.4,9,3,0,2.8,1,32.53,Y
179.516,2020-01-25 13:00,8.6,0,63,0,1,9,3,0,2.8,1.07,35.89,Y
179.516,2020-01-25 14:00,9.6,0,61,0,0.8,10,3,0.9,2.55,1.27,27.81,Y
179.516,2020-01-25 15:00,9.8,0,60,0,0.6,10,3,0.3,2.05,0.86,16.57,Y
179.516,2020-01-25 16:00,9.6,0,61,0,0.1,10,3,0,1.34,0.54,15.31,Y
179.516,2020-01-25 17:00,9.1,0,61,0,0.3,10,3,0,0.47,0.29,11.04,Y
